State,city,restaurant_name,Location,cuisine_type,Dish Name,cost,rating,rating_count,order_id,latitude,longitude,distance_km,traffic_level,food_preparation_time,delivery_time,total_time,expected_time,delivery_delay,delay_category,order_hour,time_of_day,peak_hour_flag,day_of_the_week,sentiment_score,sentiment
Meghalaya,Shillong,Lamee,Police Bazar,Main Course,Boneless Sweet and Sour Chicken Gravy,415.0,4.2,13,1009512,12.868968,77.714109,7.68,High,27,44,71,61,10,Slightly Delayed,8,Morning,0,Weekday,0.8,Positive
Karnataka,Bengaluru,Sweet Truth - Cake And Desserts,Gunjur Village,Indian Desserts,Moong Dal Halwa (300gm),299.0,4.7,4,1009513,13.024554,77.736215,14.5,Jam,32,115,147,93,54,Heavily Delayed,8,Morning,0,Weekend,0.925,Positive
Rajasthan,Jaipur,Pizza Hut,Malviya Nagar,Appetizer,Tomato Ketchup,0.95,4.1,195,1009514,13.005943,77.622551,11.57,High,14,66,80,64,16,Heavily Delayed,10,Morning,0,Weekend,0.7749999999999999,Positive
Jammu and Kashmir,Srinagar,Kfc,Sanath Nagar,Burgers,Paneer Zinger Burger,219.0,4.4,12,1009515,12.897254,77.676141,5.2,High,26,33,59,51,8,Slightly Delayed,15,Afternoon,0,Weekday,0.8500000000000001,Positive
Punjab,Chandigarh,Lord Petrick,Sector 15,Chicken Bucket,Chicken Strips 2 Pcs,149.0,4.1,14,1009516,12.967359,77.603823,14.22,High,22,78,100,82,18,Heavily Delayed,12,Afternoon,0,Weekday,0.7749999999999999,Positive
Tripura,Agartala,Shyamasree Restaurant,Battala,Main Course,Paneer Biriyani Half,140.0,4.3,91,1009517,13.030081,77.535861,11.91,Jam,13,95,108,64,44,Heavily Delayed,23,Night,0,Weekday,0.825,Positive
Karnataka,Bengaluru,Lunchbox  Meals And Thalis,Rr Nagar,Desserts,New York Cheesecake,179.0,4.6,4,1009518,12.982359,77.705674,6.1,Medium,39,28,67,67,0,On Time,19,Evening,1,Weekend,0.8999999999999999,Positive
Telangana,Hyderabad,Behrouz Biryani,Narsingi,Royal Curries & Breads,Nafees Laccha Paratha (Pack of 2),89.0,4.4,8,1009519,12.948872,77.629051,9.45,Medium,24,39,63,65,-2,On Time,23,Night,0,Weekend,0.8500000000000001,Positive
Uttarakhand,Dehradun,Rollarappaa,Prem Nagar,Signature Paneer Rolls,Paneer Bhurji Kathi Roll,199.0,5.0,6,1009520,12.930585,77.623815,6.97,High,17,39,56,49,7,Slightly Delayed,10,Morning,0,Weekday,1.0,Positive
Gujarat,Ahmedabad,Mcdonald'S,Ghatlodia,Mcsaver Combos (2 Pc Meals),McVeggie Burger + Veg Pizza McPuff,195.23,5.0,27,1009521,13.002598,77.64774,2.35,Low,15,12,27,29,-2,On Time,8,Morning,0,Weekend,1.0,Positive
Uttar Pradesh,Lucknow,Lunchbox - Meals And Thalis,Aliganj,Chapati Lunchbox,Mughlai Egg Curry with Chapati Lunchbox,259.0,4.9,7,1009522,13.084777,77.706801,12.28,Jam,13,96,109,65,44,Heavily Delayed,15,Afternoon,0,Weekend,0.9750000000000001,Positive
Meghalaya,Shillong,Pastas By Pizza Hut,Police Bazaar,Pastas,Spicy Red Schezwan Chicken Pasta,199.0,3.9,10,1009523,13.017936,77.669572,3.68,Medium,35,18,53,54,-1,On Time,11,Afternoon,0,Weekday,0.725,Neutral
Karnataka,Bengaluru,The Good Bowl,Kengeri Satellite Town,Signature Bowls,Chicken Kofta Rice Bowl with Omelette,359.0,4.4,31,1009524,12.868686,77.513337,7.41,High,34,43,77,67,10,Slightly Delayed,10,Morning,0,Weekday,0.8500000000000001,Positive
Rajasthan,Jaipur,Veg Meals By Lunchbox,Sanganer,Upwas Specials,Sabudana Khichdi with Dum Aloo Vrat Thali,329.0,2.8,3,1009525,12.965171,77.590047,10.84,High,30,72,102,77,25,Heavily Delayed,12,Afternoon,0,Weekday,0.44999999999999996,Negative
Telangana,Hyderabad,Dunkin' - Donuts & Coffee,Gachibowli,Brownies,Boston Choco Fudge Brownie,119.0,4.1,14,1009526,13.072706,77.744089,14.05,High,38,77,115,97,18,Heavily Delayed,10,Morning,0,Weekday,0.7749999999999999,Positive
Delhi,New Delhi,Mcdonald'S,Ghaziabad,Double Patty Burgers & Meals,McVeggie® Double patty Burger,173.0,4.5,51,1009527,12.873616,77.616368,1.88,Medium,19,11,30,31,-1,On Time,16,Evening,0,Weekday,0.875,Positive
Rajasthan,Jaipur,Mcdonald'S,Malviya Nagar,Mccafe,  Vietnamese Iced Coffee,124.76,3.8,2,1009528,13.097219,77.731474,6.51,High,29,35,64,59,5,On Time,17,Evening,0,Weekday,0.7,Neutral
Punjab,Chandigarh,Burger King,Sector 35,Recommended,Classic Family Feast for 4 - Veg,938.62,4.4,10,1009529,13.087267,77.694011,9.61,High,29,53,82,71,11,Slightly Delayed,14,Afternoon,1,Weekday,0.8500000000000001,Positive
Nagaland,Kohima,Domino'S Pizza,Kohima Locality,Garlic Breads & Dips,Cheesy Dip,28.57,4.7,34,1009530,12.869569,77.649807,11.91,High,34,61,95,85,10,Slightly Delayed,21,Night,1,Weekend,0.925,Positive
West Bengal,Kolkata,Sweet Truth - Cake And Desserts,Thakurpukur,Recommended,Biscoff Cheesecake Combo (Box of 2),379.0,4.9,5,1009531,13.083353,77.55481,13.89,High,16,78,94,75,19,Heavily Delayed,13,Afternoon,1,Weekday,0.9750000000000001,Positive
Rajasthan,Jaipur,Mcdonald'S,Civil Lines,Sides,Small Fries,95.24,4.4,440,1009532,12.940783,77.541296,1.01,Medium,14,10,24,22,2,On Time,18,Evening,0,Weekday,0.8500000000000001,Positive
Haryana,Gurgaon,Zaza Mughal Biryani,Vasant Kunj,Drinks & Desserts,Butterscotch Mousse Cake,99.0,4.3,2,1009533,13.061177,77.643026,9.79,High,16,58,74,59,15,Slightly Delayed,9,Morning,0,Weekday,0.825,Positive
Bihar,Patna,Kingdom Of Momos,Kankarbagh ,Soups,Hot N Sour Soup (Chicken),200.0,2.6,3,1009534,12.954596,77.579768,1.1,High,39,20,59,48,11,Slightly Delayed,21,Night,1,Weekday,0.4,Negative
Haryana,Gurgaon,Cheesecake & Co.,Chattarpur,Jar,Brownie Sundae Jar,250.0,4.6,26,1009535,12.960214,77.689626,12.02,Jam,37,96,133,88,45,Heavily Delayed,17,Evening,0,Weekday,0.8999999999999999,Positive
Uttar Pradesh,Lucknow,Mcdonald'S,Gomti Nagar,Extra Value Meal Medium,EVM Veg Surprise,217.0,3.2,10,1009536,13.008561,77.678137,3.1,Medium,26,27,53,43,10,Slightly Delayed,15,Afternoon,0,Weekend,0.55,Neutral
Tamil Nadu,Chennai,Ss Hyderabad Biryani,Sriperumbudur,Hyderabadi Dum Biryani (Pakki Style),Kushka,200.0,4.6,26,1009537,13.043619,77.543639,13.52,Jam,36,105,141,93,48,Heavily Delayed,21,Night,1,Weekday,0.8999999999999999,Positive
Rajasthan,Jaipur,Grameen Kulfi,Malviya Nagar,Slice Kulfi,Alphonso Mango Slice Kulfi (Pack Of 3),186.44,4.7,9,1009538,12.858447,77.660819,3.17,High,27,24,51,44,7,Slightly Delayed,21,Night,1,Weekday,0.925,Positive
Goa,Panaji,Dragon Panda,Vasco,Soup,Chicken Manchow Soup,180.0,5.0,3,1009539,12.998289,77.598365,11.7,Jam,29,93,122,79,43,Heavily Delayed,14,Afternoon,1,Weekend,1.0,Positive
Maharashtra,Mumbai,Grameen Kulfi,Ulave,No Added Sugar Kulfi,No Added Sugar Desi Malai Matka Kulfi (pack Of 2),169.49,4.8,6,1009540,12.896683,77.546988,5.05,Medium,11,22,33,35,-2,On Time,10,Morning,0,Weekday,0.95,Positive
Telangana,Hyderabad,Sri Varalakshmi Pure Veg Tiffins,Kondapur,"Uggani,Vada & Poori",Uggani (puffed Rice),60.0,4.4,20,1009541,12.936487,77.57389,8.8,High,31,49,80,70,10,Slightly Delayed,8,Morning,0,Weekend,0.8500000000000001,Positive
Manipur,Imphal,Frys,Majorkhul,Dumplings,Jhol Momo,208.0,4.6,15,1009542,12.936992,77.718606,9.52,Jam,27,79,106,69,37,Heavily Delayed,17,Evening,0,Weekend,0.8999999999999999,Positive
Uttar Pradesh,Lucknow,La Pino'Z Pizza,Chowk,Extras,Ketchup,1.0,4.1,118,1009543,12.967265,77.557855,3.89,Low,17,18,35,37,-2,On Time,17,Evening,0,Weekend,0.7749999999999999,Positive
Delhi,New Delhi,Mcdonald'S,Rohini,The Ranveer Singh Meal,    McVeggie Xplode VM,207.0,4.6,18,1009544,12.933534,77.53622,5.18,Low,20,21,41,45,-4,On Time,18,Evening,0,Weekday,0.8999999999999999,Positive
Tripura,Agartala,Momo Magic Cafe,Gurkhabasti,Sandwich,Chicken Grilled Sandwich With French Fries ,240.0,4.3,23,1009545,12.87684,77.555542,2.51,Low,32,15,47,46,1,On Time,23,Night,0,Weekday,0.825,Positive
West Bengal,Kolkata,Kfc,Barasat,Hot & Crispy Chicken & Wings,Hot Chicken Wings - 4 pcs,185.0,4.3,379,1009546,12.886407,77.514386,1.07,Low,40,10,50,49,1,On Time,8,Morning,0,Weekday,0.825,Positive
Karnataka,Bengaluru,Olio - The Wood Fired Pizzeria,Dommasandra,Recommended,Ultimate Spinach Pizza,299.0,5.0,3,1009547,12.858359,77.61339,4.35,High,30,25,55,51,4,On Time,13,Afternoon,1,Weekend,1.0,Positive
Maharashtra,Mumbai,Urban Tadka,Vashi,Kebab Platter,Chicken Tikka + Chicken Reshmi Kebab,426.0,4.8,20,1009548,12.967562,77.494231,8.22,Medium,35,36,71,72,-1,On Time,11,Afternoon,0,Weekend,0.95,Positive
Maharashtra,Mumbai,Pizza Hut,Thane West,Pasta,Spicy Schezwan Pasta Chicken,199.0,4.0,2,1009549,13.088612,77.695233,10.99,Jam,33,86,119,80,39,Heavily Delayed,13,Afternoon,1,Weekday,0.75,Positive
Tamil Nadu,Chennai,Arusuvai Cafe,OMR Navalur,Ahy Time Menu,Sambar Vadai (2 Pcs),125.0,4.5,310,1009550,12.878919,77.517674,12.11,Jam,26,97,123,78,45,Heavily Delayed,19,Evening,1,Weekday,0.875,Positive
Madhya Pradesh,Indore,Baskin Robbins - Ice Cream Desserts,Bicholi Mardana,Classic & Nuts Ice Creams,Vanilla Ice Cream,75.0,4.8,19,1009551,13.086566,77.629417,1.98,High,43,16,59,55,4,On Time,12,Afternoon,0,Weekday,0.95,Positive
Maharashtra,Mumbai,Domino'S Pizza,SHREEJI PLAZA,Beverages,Nagpur Orange,71.43,4.1,1,1009552,13.03334,77.487508,4.81,Low,23,20,43,46,-3,On Time,18,Evening,0,Weekend,0.7749999999999999,Positive
Karnataka,Bengaluru,Domino'S Pizza,Rajarajeshwari Nagar,Chicken Feast,Mini Hot & Fiery Cheesiken Rice,119.0,4.1,6,1009553,13.009375,77.743536,11.78,High,36,63,99,86,13,Slightly Delayed,17,Evening,0,Weekday,0.7749999999999999,Positive
West Bengal,Kolkata,Kfc,Dumdum,Burgers,2 Classic Chicken Krisper Burgers,299.0,4.3,35,1009554,13.011319,77.586373,7.73,Medium,34,38,72,69,3,On Time,16,Evening,0,Weekend,0.825,Positive
Rajasthan,Jaipur,Burger King,Jhotwara,Exclusive Deals (Save Upto 40%),Double Crispy Veg + Double Crispy Veg.,198.0,4.5,171,1009555,13.056682,77.696651,3.55,Low,17,16,33,35,-2,On Time,9,Morning,0,Weekday,0.875,Positive
Punjab,Chandigarh,Subway,AiportRoad Mohali,Recommended,Aloo Patty Sandwich,219.0,4.1,67,1009556,12.87673,77.680594,6.49,Medium,17,27,44,47,-3,On Time,19,Evening,1,Weekend,0.7749999999999999,Positive
Punjab,Chandigarh,Burger King,Mohali Kharar Road Mohali,Exclusive Deals (Save Upto 40%),Crispy Chicken + Med Fries.,218.0,4.1,67,1009557,12.976189,77.664108,4.78,Low,29,16,45,52,-7,Early,16,Evening,0,Weekday,0.7749999999999999,Positive
Himachal Pradesh,Shimla,Aao Ji Te Khao Ji,Mall Road Solan,Snacks And Chaat,Raj Kachori,145.0,2.4,13,1009558,13.024273,77.698209,1.71,Low,27,27,54,38,16,Heavily Delayed,8,Morning,0,Weekday,0.35,Negative
Tripura,Agartala,Pizza Hut,Nagerjala,Non Veg Pizza,Triple Chicken Feast,409.0,4.7,6,1009559,12.996705,77.480139,11.69,Medium,42,53,95,92,3,On Time,14,Afternoon,1,Weekday,0.925,Positive
Tamil Nadu,Chennai,The Good Bowl,Poonamallee,Mini Bowls,Chicken Kheema Mini Rice Bowl,229.0,4.5,2,1009560,13.058195,77.653549,5.08,Medium,11,23,34,35,-1,On Time,23,Night,0,Weekend,0.875,Positive
Punjab,Chandigarh,The Prashadam,Manimajra,Chatpata Tadka,Onion Kachori + Cholle [2 Pieces],150.0,4.9,6,1009561,12.868068,77.529748,14.23,Jam,15,109,124,75,49,Heavily Delayed,13,Afternoon,1,Weekday,0.9750000000000001,Positive
Meghalaya,Shillong,Kfc,Police Bazar,Burgers,2 Classic Chicken Krisper Burgers,334.88,3.9,5,1009562,13.022675,77.685761,13.43,High,16,75,91,73,18,Heavily Delayed,10,Morning,0,Weekend,0.725,Neutral
Uttar Pradesh,Lucknow,Kfc,Gomti Nagar,Rolls,Thai Spicy Roll & Zinger Chicken Meal,419.0,4.4,1,1009563,12.983507,77.737061,11.03,High,12,63,75,60,15,Slightly Delayed,22,Night,0,Weekday,0.8500000000000001,Positive
Karnataka,Bengaluru,Domino'S Pizza,Anekal,Party Combo,Party for 2 (Veg) @Rs. 75 off,479.14,4.3,1,1009564,12.94479,77.720447,5.57,High,44,32,76,70,6,Slightly Delayed,10,Morning,0,Weekday,0.825,Positive
Haryana,Gurgaon,"Bhatti Chicken - Grilled, Not Fried!",Vasant Kunj,Chicken Boneless,Fire Grilled Chicken Boneless + Thums Up,399.0,4.6,1,1009565,12.935069,77.484486,4.92,Low,40,20,60,64,-4,On Time,12,Afternoon,0,Weekend,0.8999999999999999,Positive
Jammu and Kashmir,Srinagar,Modern Foods Bakery & Restauran,Bemina,Recommended,Chicken Biryani,150.0,3.9,249,1009566,13.005208,77.560866,7.65,High,23,43,66,57,9,Slightly Delayed,21,Night,1,Weekday,0.725,Neutral
Punjab,Chandigarh,Burger King,Mohali Kharar Road Mohali,Korean Spicy Fest(Limited Time Only),Korean Spicy Paneer Burger Meal.,449.0,4.1,3,1009567,13.072749,77.559297,5.96,Medium,29,29,58,57,1,On Time,18,Evening,0,Weekend,0.7749999999999999,Positive
Karnataka,Bengaluru,Itc Master Chef Creations,"Sanjay Nagar, New BEL Road",Dum Biryanis,Egg Biryani [500 gm],427.0,4.4,9,1009568,12.974044,77.486689,13.62,High,27,73,100,85,15,Slightly Delayed,9,Morning,0,Weekday,0.8500000000000001,Positive
Karnataka,Bengaluru,Itc Master Chef Creations,Yelhanka,Authentic North Indian Breakfast Meals,Poori Chole [3 pcs],199.0,4.0,7,1009569,13.056181,77.479438,2.73,Low,37,14,51,52,-1,On Time,21,Night,1,Weekend,0.75,Positive
Delhi,New Delhi,"Faasos - Wraps, Rolls & Shawarma",Rohini,Shawarmas,Special Smoky Chicken Shawarma,219.0,4.3,11,1009570,12.950539,77.565467,11.14,Medium,43,48,91,91,0,On Time,8,Morning,0,Weekday,0.825,Positive
Uttar Pradesh,Lucknow,Classic Radhey Sweets,Mahanagar,Dry Fruit Cans,Roasted Badam (200 Gms),400.0,4.9,31,1009571,12.875599,77.747621,9.55,Medium,32,41,73,74,-1,On Time,14,Afternoon,1,Weekend,0.9750000000000001,Positive
Goa,Panaji,Domino'S Pizza,Mazal Waddo,Garlic Breads & Dips,Makhani Pepperoni Garlic Bread,189.0,4.7,5,1009572,12.865376,77.620683,12.29,Jam,41,99,140,93,47,Heavily Delayed,17,Evening,0,Weekend,0.925,Positive
Maharashtra,Mumbai,Veg Sizzel'S,Vasant Vihar,Pizza & Burger,"7"" Cheese Pizza",320.0,3.8,10,1009573,12.862834,77.636534,8.59,High,24,48,72,62,10,Slightly Delayed,20,Night,1,Weekday,0.7,Neutral
Odisha,Bhubaneswar,Kfc,Patrapada,Burgers,Spicy Zinger Burger,229.0,4.6,48,1009574,12.945038,77.591306,9.81,Medium,38,45,83,81,2,On Time,16,Evening,0,Weekday,0.8999999999999999,Positive
Assam,Guwahati,Pizza Hut,Hatigaon,Appetizer,Momo Dip,30.0,3.8,26,1009575,12.934309,77.648699,14.48,Jam,20,114,134,81,53,Heavily Delayed,20,Night,1,Weekday,0.7,Neutral
Telangana,Hyderabad,Varalakshmi Tiffins,Sainikpuri,Recommended,Masala Dosa,129.0,4.6,0,1009576,13.029484,77.736999,2.29,High,25,16,41,38,3,On Time,16,Evening,0,Weekday,0.8999999999999999,Positive
Telangana,Hyderabad,Harley'S Fine Baking,Lingampally & Nallagandla,Harley'S Crocante Cupcakes,Pistachio Delight Crocante Cupcake (Pack Of 2),180.0,4.0,2,1009577,13.035705,77.626609,2.47,Low,40,14,54,54,0,On Time,10,Morning,0,Weekday,0.75,Positive
Delhi,New Delhi,Nic Ice Creams,crossing republic,750 Ml Ice Creams,Tender Coconut Ice Cream 750ml,381.36,4.9,111,1009578,12.862713,77.469512,6.51,High,14,38,52,44,8,Slightly Delayed,10,Morning,0,Weekday,0.9750000000000001,Positive
Assam,Guwahati,Nic Ice Creams,Christian Basti,750 Ml Ice Creams,Alphonso Mango Ice Cream 750ml,381.36,4.6,28,1009579,12.905281,77.597867,7.62,Jam,13,63,76,47,29,Heavily Delayed,13,Afternoon,1,Weekday,0.8999999999999999,Positive
Himachal Pradesh,Shimla,Mcdonald'S,Tehsil Shimla,Deal Of The Day,Aloo Wrap Meal,294.0,4.3,6,1009580,12.918565,77.747825,3.8,Medium,35,19,54,54,0,On Time,23,Night,0,Weekday,0.825,Positive
Karnataka,Bengaluru,Kanti Sweets,"Sanjay Nagar, New BEL Road",Namkeen,Dal Papdi,93.33,5.0,37,1009581,12.986903,77.566221,2.16,Medium,19,12,31,32,-1,On Time,19,Evening,1,Weekday,1.0,Positive
Rajasthan,Jaipur,Dmb Sweets Pvt Ltd,Lal Kothi,Breakfast,Idli Sambhar.,115.0,4.6,6,1009582,12.886129,77.628164,1.31,High,36,12,48,46,2,On Time,13,Afternoon,1,Weekday,0.8999999999999999,Positive
Karnataka,Bengaluru,Burger King,yelahanka,Exclusive Deals (Save Upto 40%),Veg Makhani Burst Burger+ Medium Peri Peri Fries.,224.0,4.2,65,1009583,12.883485,77.481991,11.7,High,16,62,78,66,12,Slightly Delayed,19,Evening,1,Weekday,0.8,Positive
Karnataka,Bengaluru,Udupi Grand,Yelahanka,South Indian Special,Rava Idli,60.0,4.4,0,1009584,13.085947,77.492354,7.79,Jam,14,63,77,49,28,Heavily Delayed,11,Afternoon,0,Weekday,0.8500000000000001,Positive
Tamil Nadu,Chennai,Burger King,Perambur,Korean Spicy Fest(Limited Time Only),Korean Spicy Fries,159.0,4.3,41,1009585,13.051051,77.712404,12.81,High,44,70,114,98,16,Heavily Delayed,11,Afternoon,0,Weekday,0.825,Positive
Assam,Guwahati,Domino'S Pizza,Jatia,Party Combo,Special Party for 2 (Veg) @Rs. 105 off,599.44,4.2,1,1009586,12.895164,77.540103,6.05,High,43,33,76,71,5,On Time,18,Evening,0,Weekday,0.8,Positive
Telangana,Hyderabad,Makhani Darbar,Katedan,Desserts,Gulab Jamun (Pack of 5),159.0,4.3,1,1009587,12.951642,77.541635,10.85,High,37,62,99,84,15,Slightly Delayed,20,Night,1,Weekend,0.825,Positive
Mizoram,Aizawl,Momo Cafe,Zodin,Make Your Own Combo,Noodle & Soup Combo                                         ,280.0,3.4,3,1009588,12.938905,77.566164,7.84,Medium,44,54,98,79,19,Heavily Delayed,9,Morning,0,Weekend,0.6,Neutral
Telangana,Hyderabad,Sri Venkateshwara Tiffin Center,A. S. Rao Nagar,Dosa'S,Set dosa,89.0,4.6,771,1009589,13.047751,77.739944,9.57,High,14,56,70,56,14,Slightly Delayed,11,Afternoon,0,Weekday,0.8999999999999999,Positive
Karnataka,Bengaluru,Lunchbox - Meals And Thalis,Gunjur Village,Executive Lunchbox,Chicken Lababdar Jumbo Lunchbox,399.0,4.3,1,1009590,12.977553,77.475317,6.18,Jam,24,51,75,53,22,Heavily Delayed,12,Afternoon,0,Weekday,0.825,Positive
Maharashtra,Mumbai,Nh1 Bowls - Highway To North,Nerul,Chicken Starters,Chicken Kali Mirch Tikka,299.0,4.4,1,1009591,12.881962,77.695629,2.14,Low,42,11,53,55,-2,On Time,19,Evening,1,Weekend,0.8500000000000001,Positive
Karnataka,Bengaluru,Goila Butter Chicken,Kanakapura Road,Original Non-Veg Main Course,Sindhi Style Mutton,579.0,1.7,5,1009592,13.034748,77.552467,14.26,Jam,37,123,160,97,63,Heavily Delayed,11,Afternoon,0,Weekday,0.175,Negative
Rajasthan,Jaipur,Bombay Mishthan Bhandar (Bmb) - Sanganeeri Gate,Johari Bazaar,Bengali Sweets,Shiromani,161.0,3.5,66,1009593,12.949222,77.70484,12.71,High,37,71,108,91,17,Heavily Delayed,18,Evening,0,Weekend,0.625,Neutral
Gujarat,Ahmedabad,Mcdonald'S,Ghatlodia,Group Sharing Combos,Burger Combo for 2: McVeggie + McAloo Tikki with Pizza McPuff,424.76,4.7,5,1009594,12.915731,77.747527,5.37,Medium,29,25,54,54,0,On Time,23,Night,0,Weekday,0.925,Positive
Delhi,New Delhi,Wow! Momo,Dwarka,Chilli Momo,Veg Darjeeling Chilli Momo,349.0,3.8,4,1009595,12.943875,77.5546,14.42,Medium,37,61,98,98,0,On Time,14,Afternoon,1,Weekday,0.7,Neutral
Bihar,Patna,Biryani Hut,Hajipur,Mushroom,Mushroom Chilli ,120.0,4.5,21,1009596,12.974439,77.488807,5.21,Jam,24,44,68,49,19,Heavily Delayed,13,Afternoon,1,Weekday,0.875,Positive
Uttar Pradesh,Lucknow,Bakingo,Sushant Golf City,Combos & Assortments - 15% Flat Off,Blueberry & Vanilla Cup Cake Combo,139.0,4.7,2,1009597,12.935779,77.493313,7.2,High,30,39,69,63,6,Slightly Delayed,12,Afternoon,0,Weekday,0.925,Positive
West Bengal,Kolkata,South Indian Coffee House,Behala,Masala Dosa,Egg Masala Dosa,130.0,4.4,676,1009598,12.910476,77.677622,11.57,Medium,44,50,94,94,0,On Time,11,Afternoon,0,Weekend,0.8500000000000001,Positive
Telangana,Hyderabad,Bikanervala,aramghar,Maggi,Maggi Soya,200.0,4.2,1,1009599,12.949626,77.493476,5.33,High,13,34,47,38,9,Slightly Delayed,22,Night,0,Weekday,0.8,Positive
Odisha,Bhubaneswar,Odiani Hotel & Restaurant,Nayapalli,Egg Special,Egg Malai,153.0,4.4,25,1009600,12.854793,77.528126,5.54,Medium,36,34,70,62,8,Slightly Delayed,10,Morning,0,Weekday,0.8500000000000001,Positive
Sikkim,Gangtok,Pizza Hut,Gangtok,Non Veg Pizza,Murg Malai Chicken,379.0,5.0,3,1009601,13.043124,77.51132,6.74,High,19,35,54,50,4,On Time,16,Evening,0,Weekend,1.0,Positive
West Bengal,Kolkata,South Indian Coffee House,Behala,Combo,Aloo Vada Coconut Sada Dosa,182.0,3.7,3,1009602,12.892736,77.556704,7.56,Medium,23,33,56,57,-1,On Time,19,Evening,1,Weekend,0.675,Neutral
Haryana,Gurgaon,Biryani By Kilo,Sector-106,Desserts,Gulab Jamun with Rabri [2pc],175.0,3.3,11,1009603,12.860976,77.47231,2.73,Low,22,23,45,37,8,Slightly Delayed,16,Evening,0,Weekday,0.575,Neutral
Uttar Pradesh,Lucknow,Madhurima Veg,Ashiyana,Indian Paneer Curry,Paneer Matka,495.0,4.4,72,1009604,13.013425,77.707023,1.24,High,11,10,21,20,1,On Time,17,Evening,0,Weekday,0.8500000000000001,Positive
Karnataka,Bengaluru,Freshmenu,Yelahanka,Superbowl,Teriyaki Chicken Superbowl,339.0,3.8,27,1009605,13.043484,77.708044,13.87,High,38,79,117,97,20,Heavily Delayed,18,Evening,0,Weekend,0.7,Neutral
Tamil Nadu,Chennai,Lunchbox - Meals And Thalis,Navalur,Starters,Chicken Tikki (5 pcs),139.0,4.6,16,1009606,13.053457,77.57388,5.94,High,10,35,45,38,7,Slightly Delayed,8,Morning,0,Weekday,0.8999999999999999,Positive
Telangana,Hyderabad,Idly Dosa For You,Miyapur,Ghee Dosa'S - Special,Ghee Onion Dosa,119.0,4.0,186,1009607,12.973377,77.633626,2.42,Medium,26,14,40,40,0,On Time,20,Night,1,Weekend,0.75,Positive
Kerala,Kochi,The Good Bowl,Edappally,Classic Bowls,Corn Masala Rice Bowl,239.0,4.5,35,1009608,12.901342,77.642585,11.63,High,37,65,102,87,15,Slightly Delayed,20,Night,1,Weekday,0.875,Positive
Manipur,Imphal,City Dhaba,Takhel Leikai,Hakka Noodles,Veg hakka noodles,150.0,3.4,6,1009609,13.034307,77.674777,5.13,High,28,44,72,53,19,Heavily Delayed,21,Night,1,Weekday,0.6,Neutral
Haryana,Gurgaon,"Wefit - Protein Bowls, Salads & Sandwiches",VASANT VIHAR,Wefit Multigrain Sandwiches,Veggie Goodness Sandwich [14g Protein],149.0,4.4,1,1009610,13.024928,77.606207,3.54,Low,42,17,59,60,-1,On Time,10,Morning,0,Weekday,0.8500000000000001,Positive
Tamil Nadu,Chennai,Arusuvai Cafe,OMR Navalur,Ahy Time Menu,Podi Dosai,115.0,4.3,144,1009611,12.911568,77.603101,14.48,High,13,77,90,74,16,Heavily Delayed,14,Afternoon,1,Weekday,0.825,Positive
Madhya Pradesh,Indore,The Good Bowl,Sheetal Nagar,Mini Bowls,Barbeque Chicken Mini Rice Bowl,239.0,5.0,2,1009612,13.075852,77.639391,13.89,Jam,35,111,146,94,52,Heavily Delayed,17,Evening,0,Weekend,1.0,Positive
Telangana,Hyderabad,Hotel Surabhi Udupi Veg,Hydershakote,Tiffins,1 Idly 1 Vada,85.0,4.3,31,1009613,12.876093,77.660915,2.48,Medium,33,14,47,47,0,On Time,11,Afternoon,0,Weekday,0.825,Positive
Nagaland,Kohima,Amaris,Kohima,Fried Rice,Chicken Chow,230.0,3.2,6,1009614,13.095672,77.554007,13.59,Jam,16,124,140,74,66,Heavily Delayed,16,Evening,0,Weekend,0.55,Neutral
Jammu and Kashmir,Srinagar,Tibetan Bowl,Residency Road,Tibetan Delicacies,Veg Thukpa,140.0,4.4,30,1009615,13.065062,77.549111,13.47,High,35,74,109,92,17,Heavily Delayed,23,Night,0,Weekday,0.8500000000000001,Positive
Tamil Nadu,Chennai,Sweet Truth - Cake And Desserts,Tondiarpet,Recommended,Tiramisu Cheesecake,199.0,4.4,1,1009616,13.021975,77.530916,9.88,Jam,25,74,99,68,31,Heavily Delayed,20,Night,1,Weekend,0.8500000000000001,Positive
Punjab,Chandigarh,Kfc,Sector 15,Burgers,Chicken Longer Burger & 2 Strips Combo,228.57,4.6,83,1009617,13.084687,77.614654,8.42,High,23,45,68,60,8,Slightly Delayed,8,Morning,0,Weekday,0.8999999999999999,Positive
Karnataka,Bengaluru,Mcdonald'S,Yelahanka,Fries & Sides,20 Pc Chicken Nuggets,445.97,5.0,16,1009618,13.030578,77.558047,4.04,Medium,21,24,45,41,4,On Time,12,Afternoon,0,Weekday,1.0,Positive
Punjab,Chandigarh,Urban Pinds Food Factory,Sector 68,Chicken Main Course,Murgh Kadai,896.0,4.0,630,1009619,12.897614,77.612094,2.7,Low,20,12,32,35,-3,On Time,12,Afternoon,0,Weekday,0.75,Positive
