order_id,customer_id,restaurant_id,cost,rating,food_preparation_time,delivery_time,total_time,delivery_delay,distance_km,order_hour,time_of_day,peak_hour_flag,traffic_level,delay_category,day_of_the_week,sentiment,sentiment_score,latitude,longitude
1008903,700,4675,330.0,4.5,20,26,46,0,5.54,19,Evening,1,Medium,On Time,Weekday,Positive,0.875,13.038859,77.540931
1008904,838,3056,288.0,4.5,28,60,88,15,10.4,17,Evening,0,High,Slightly Delayed,Weekday,Positive,0.875,13.00168,77.604712
1008905,990,3804,98.0,3.6,10,10,20,2,1.0,13,Afternoon,1,Low,On Time,Weekday,Neutral,0.65,13.006696,77.643593
1008906,740,3220,229.0,2.7,19,56,75,6,11.73,20,Night,1,Medium,Slightly Delayed,Weekend,Negative,0.425,13.009501,77.739594
1008907,76,3220,199.0,4.7,15,73,88,15,13.59,15,Afternoon,0,High,Slightly Delayed,Weekend,Positive,0.925,13.00718,77.699919
1008908,327,1659,349.0,4.3,40,11,51,0,1.72,10,Morning,0,Medium,On Time,Weekend,Positive,0.825,12.988432,77.665145
1008909,673,3730,80.0,3.7,25,45,70,4,9.28,12,Afternoon,0,Medium,On Time,Weekend,Neutral,0.675,13.096604,77.59369
1008910,167,2082,199.0,5.0,14,40,54,9,6.72,21,Night,1,High,Slightly Delayed,Weekend,Positive,1.0,13.033073,77.567643
1008911,638,789,209.0,3.0,20,33,53,20,2.1,16,Evening,0,Medium,Heavily Delayed,Weekend,Neutral,0.5,13.044237,77.459759
1008912,453,4988,99.0,4.8,14,56,70,10,10.55,13,Afternoon,1,High,Slightly Delayed,Weekday,Positive,0.95,13.068116,77.557729
1008913,613,4035,325.0,3.6,21,38,59,-4,9.57,8,Morning,0,Low,On Time,Weekend,Neutral,0.65,12.90391,77.704513
1008914,555,4575,149.0,3.7,23,53,76,9,10.0,11,Afternoon,0,High,Slightly Delayed,Weekend,Neutral,0.675,12.870951,77.565207
1008915,494,4437,642.86,4.6,19,68,87,15,12.39,18,Evening,0,High,Slightly Delayed,Weekend,Positive,0.8999999999999999,12.970724,77.588475
1008916,319,4483,599.0,4.9,12,31,43,7,5.02,8,Morning,0,High,Slightly Delayed,Weekend,Positive,0.975,12.97852,77.53155
1008917,677,4431,154.0,4.1,29,84,113,39,10.48,12,Afternoon,0,Jam,Heavily Delayed,Weekday,Positive,0.7749999999999999,13.057295,77.53224
1008918,635,4922,150.0,3.4,23,80,103,31,11.41,18,Evening,0,High,Heavily Delayed,Weekday,Neutral,0.6,12.960946,77.468562
1008919,297,3056,258.0,4.9,35,23,58,5,3.36,21,Night,1,High,On Time,Weekend,Positive,0.975,12.992713,77.634141
1008920,166,3804,158.9,4.3,34,110,144,49,14.4,8,Morning,0,Jam,Heavily Delayed,Weekend,Positive,0.825,12.981768,77.584421
1008921,870,4974,135.0,4.1,28,37,65,10,5.76,18,Evening,0,High,Slightly Delayed,Weekday,Positive,0.7749999999999999,12.859551,77.631788
1008922,572,4774,146.67,5.0,25,58,83,11,10.99,9,Morning,0,High,Slightly Delayed,Weekday,Positive,1.0,13.003804,77.614066
1008923,226,4607,11.0,4.5,15,49,64,-1,11.56,21,Night,1,Medium,On Time,Weekday,Positive,0.875,13.057011,77.689653
1008924,893,789,359.0,4.5,15,47,62,11,8.06,10,Morning,0,High,Slightly Delayed,Weekday,Positive,0.875,12.889375,77.675304
1008925,7,3255,66.67,3.8,42,13,55,-2,2.8,10,Morning,0,Low,On Time,Weekend,Neutral,0.7,12.998583,77.681436
1008926,136,4712,159.0,4.6,19,22,41,-1,4.86,22,Night,0,Low,On Time,Weekend,Positive,0.8999999999999999,12.998403,77.599772
1008927,234,4923,400.0,3.9,36,29,65,8,4.28,20,Night,1,High,Slightly Delayed,Weekend,Neutral,0.725,12.891046,77.556164
1008928,617,1713,2300.0,4.7,31,48,79,11,8.26,12,Afternoon,0,High,Slightly Delayed,Weekday,Positive,0.925,12.880866,77.730031
1008929,651,789,425.0,4.8,26,17,43,-6,4.66,13,Afternoon,1,Low,Early,Weekend,Positive,0.95,13.095013,77.466281
1008930,693,3725,389.0,5.0,38,69,107,31,8.65,23,Night,0,Jam,Heavily Delayed,Weekday,Positive,1.0,12.94843,77.495786
1008931,540,4437,133.33,4.5,11,27,38,3,5.03,8,Morning,0,High,On Time,Weekend,Positive,0.875,12.906855,77.57588
1008932,806,4844,132.0,4.7,33,10,43,2,1.01,9,Morning,0,Medium,On Time,Weekday,Positive,0.925,12.892831,77.634187
1008933,295,3856,219.0,4.7,33,28,61,0,6.09,21,Night,1,Medium,On Time,Weekday,Positive,0.925,13.0169,77.45246
1008934,6,2624,289.0,4.6,43,55,98,13,9.5,17,Evening,0,High,Slightly Delayed,Weekend,Positive,0.8999999999999999,13.002361,77.665797
1008935,799,3255,139.0,4.1,37,94,131,43,11.83,22,Night,0,Jam,Heavily Delayed,Weekday,Positive,0.7749999999999999,13.010888,77.617618
1008936,878,4955,319.0,4.7,24,10,34,0,1.4,18,Evening,0,Medium,On Time,Weekday,Positive,0.925,12.872002,77.595411
1008937,543,3804,399.0,4.1,29,17,46,-6,4.62,10,Morning,0,Low,Early,Weekend,Positive,0.7749999999999999,13.073384,77.577049
1008938,65,4757,379.0,4.3,34,82,116,20,14.8,23,Night,0,High,Heavily Delayed,Weekday,Positive,0.825,12.947317,77.605846
1008939,187,2624,209.0,4.3,16,22,38,-1,4.67,17,Evening,0,Medium,On Time,Weekend,Positive,0.825,12.928342,77.498536
1008940,86,4572,127.1,5.0,35,95,130,44,11.88,16,Evening,0,Jam,Heavily Delayed,Weekend,Positive,1.0,12.96559,77.482614
1008941,106,4936,297.0,5.0,16,47,63,11,8.13,15,Afternoon,0,High,Slightly Delayed,Weekday,Positive,1.0,12.947517,77.536891
1008942,868,2624,169.0,4.6,31,15,46,0,2.71,18,Evening,0,Low,On Time,Weekday,Positive,0.8999999999999999,13.065894,77.662851
1008943,465,3460,209.0,4.8,21,54,75,10,10.01,19,Evening,1,High,Slightly Delayed,Weekend,Positive,0.95,13.082315,77.626486
1008944,173,4713,279.0,4.3,38,113,151,52,14.53,23,Night,0,Jam,Heavily Delayed,Weekend,Positive,0.825,12.925863,77.594037
1008945,869,3056,379.0,3.9,31,105,136,48,13.42,15,Afternoon,0,Jam,Heavily Delayed,Weekday,Neutral,0.725,13.065984,77.621456
1008946,475,4859,599.0,4.1,44,58,102,12,10.66,14,Afternoon,1,High,Slightly Delayed,Weekday,Positive,0.7749999999999999,13.045381,77.617777
1008947,459,3804,564.76,4.4,35,35,70,-1,8.17,20,Night,1,Medium,On Time,Weekday,Positive,0.8500000000000001,13.082702,77.542113
1008948,524,4936,497.0,4.5,18,20,38,-6,5.47,12,Afternoon,0,Low,Early,Weekend,Positive,0.875,12.911438,77.479237
1008949,818,2624,319.0,4.4,17,25,42,-3,6.0,17,Evening,0,Medium,On Time,Weekend,Positive,0.8500000000000001,12.99424,77.719035
1008950,310,3484,332.5,4.1,10,21,31,-6,5.85,20,Night,1,Low,Early,Weekday,Positive,0.7749999999999999,12.918636,77.629973
1008951,640,3056,204.0,4.8,37,110,147,51,13.91,16,Evening,0,Jam,Heavily Delayed,Weekday,Positive,0.95,13.056024,77.659324
1008952,275,2807,259.0,3.8,29,22,51,2,3.96,20,Night,1,Medium,On Time,Weekend,Neutral,0.7,12.851331,77.589199
1008953,901,2082,569.0,4.7,36,52,88,23,6.29,8,Morning,0,Jam,Heavily Delayed,Weekday,Positive,0.925,12.991205,77.676944
1008954,321,4813,249.0,4.2,24,40,64,8,7.05,17,Evening,0,High,Slightly Delayed,Weekday,Positive,0.8,12.934801,77.625349
1008955,405,4325,119.05,4.5,11,39,50,8,6.72,8,Morning,0,High,Slightly Delayed,Weekday,Positive,0.875,12.930671,77.46614
1008956,241,4304,270.0,4.3,23,11,34,2,1.06,15,Afternoon,0,Medium,On Time,Weekday,Positive,0.825,13.011227,77.717029
1008957,798,2624,379.0,5.0,20,31,51,8,4.79,17,Evening,0,High,Slightly Delayed,Weekday,Positive,1.0,13.062871,77.541661
1008958,1000,3857,219.0,4.3,11,30,41,-6,7.98,16,Evening,0,Medium,Early,Weekday,Positive,0.825,13.002299,77.491367
1008959,452,4760,65.0,3.4,15,74,89,24,11.65,11,Afternoon,0,High,Heavily Delayed,Weekday,Neutral,0.6,13.063293,77.476412
1008960,541,3804,239.99,4.3,36,38,74,-1,8.97,9,Morning,0,Medium,On Time,Weekday,Positive,0.825,12.916149,77.666132
1008961,423,2224,84.0,4.8,17,27,44,-2,6.39,9,Morning,0,Low,On Time,Weekend,Positive,0.95,12.979875,77.661191
1008962,979,4713,259.0,3.1,15,68,83,23,10.31,13,Afternoon,1,High,Heavily Delayed,Weekday,Neutral,0.525,12.962634,77.660049
1008963,608,3804,324.76,3.8,27,42,69,-3,10.32,18,Evening,0,Medium,On Time,Weekend,Neutral,0.7,12.852911,77.724726
1008964,593,3804,104.0,2.8,37,35,72,13,4.47,16,Evening,0,Low,Slightly Delayed,Weekday,Negative,0.4499999999999999,12.989203,77.554683
1008965,305,3804,320.0,4.8,31,20,51,6,2.45,9,Morning,0,Medium,Slightly Delayed,Weekend,Positive,0.95,13.015381,77.61834
1008966,629,4863,199.0,4.7,16,98,114,46,12.24,16,Evening,0,Jam,Heavily Delayed,Weekend,Positive,0.925,12.997979,77.635849
1008967,123,4757,99.0,4.4,25,46,71,9,8.42,9,Morning,0,High,Slightly Delayed,Weekday,Positive,0.8500000000000001,13.03407,77.743845
1008968,440,3804,190.47,3.9,18,18,36,0,3.47,13,Afternoon,1,Low,On Time,Weekend,Neutral,0.725,12.992835,77.543704
1008969,981,3856,129.0,3.0,44,27,71,4,4.67,16,Evening,0,Low,On Time,Weekday,Neutral,0.5,12.866688,77.736899
1008970,867,1359,20.0,4.6,13,49,62,-1,11.73,17,Evening,0,Medium,On Time,Weekend,Positive,0.8999999999999999,12.879111,77.49462
1008971,156,1810,209.0,3.9,22,56,78,12,10.15,19,Evening,1,High,Slightly Delayed,Weekday,Neutral,0.725,12.999119,77.6792
1008972,734,3255,119.0,4.3,20,111,131,51,14.23,21,Night,1,Jam,Heavily Delayed,Weekend,Positive,0.825,12.918745,77.639866
1008973,876,4774,200.95,4.6,24,32,56,-2,7.51,14,Afternoon,1,Medium,On Time,Weekday,Positive,0.8999999999999999,12.869911,77.695069
1008974,511,3227,90.0,4.6,44,10,54,-1,1.73,10,Morning,0,Low,On Time,Weekday,Positive,0.8999999999999999,12.957401,77.458606
1008975,52,3804,231.0,4.3,35,58,93,11,10.81,18,Evening,0,High,Slightly Delayed,Weekday,Positive,0.825,12.988581,77.473439
1008976,861,3255,299.04,3.7,14,18,32,-4,4.57,14,Afternoon,1,Low,On Time,Weekday,Neutral,0.675,12.932186,77.470909
1008977,368,4959,163.1,4.2,14,28,42,2,5.53,15,Afternoon,0,Medium,On Time,Weekday,Positive,0.8,13.030108,77.627888
1008978,349,4050,625.0,4.7,28,13,41,-6,3.75,23,Night,0,Low,Early,Weekend,Positive,0.925,13.010943,77.630881
1008979,793,4591,240.0,5.0,44,23,67,-2,5.33,20,Night,1,Medium,On Time,Weekday,Positive,1.0,12.933205,77.721831
1008980,131,3255,625.0,4.4,21,99,120,45,12.61,19,Evening,1,Jam,Heavily Delayed,Weekday,Positive,0.8500000000000001,13.038718,77.590281
1008981,12,4718,689.0,4.8,43,50,93,10,9.07,8,Morning,0,High,Slightly Delayed,Weekday,Positive,0.95,13.012174,77.470415
1008982,878,3494,50.0,3.0,33,27,60,13,2.53,19,Evening,1,Medium,Slightly Delayed,Weekday,Neutral,0.5,13.009361,77.512859
1008983,396,3255,115.0,4.5,24,50,74,10,9.21,16,Evening,0,High,Slightly Delayed,Weekday,Positive,0.875,12.988357,77.452422
1008984,419,3255,139.0,4.1,33,32,65,-11,9.87,17,Evening,0,Low,Early,Weekday,Positive,0.7749999999999999,12.852847,77.683014
1008985,945,4578,99.0,4.5,41,54,95,-3,13.39,10,Morning,0,Medium,On Time,Weekend,Positive,0.875,13.024127,77.69468
1008986,799,4579,140.0,4.7,23,67,90,12,13.04,20,Night,1,High,Slightly Delayed,Weekday,Positive,0.925,12.94401,77.749382
1008987,275,75,229.0,4.0,40,13,53,1,1.88,19,Evening,1,Medium,On Time,Weekday,Positive,0.75,13.085652,77.573658
1008988,545,75,169.0,4.1,14,104,118,48,13.13,18,Evening,0,Jam,Heavily Delayed,Weekday,Positive,0.7749999999999999,13.054496,77.45579
1008989,53,4212,209.0,4.7,39,13,52,2,1.71,13,Afternoon,1,Low,On Time,Weekday,Positive,0.925,12.996924,77.520419
1008990,906,3391,170.0,4.2,23,15,38,-2,3.16,19,Evening,1,Low,On Time,Weekday,Positive,0.8,12.913045,77.626331
1008991,77,2624,219.0,4.9,43,17,60,3,2.56,10,Morning,0,High,On Time,Weekend,Positive,0.975,12.900929,77.738583
1008992,459,2278,299.0,4.3,10,16,26,-2,3.54,18,Evening,0,Low,On Time,Weekday,Positive,0.825,12.935096,77.481074
1008993,673,4688,109.0,4.4,10,66,76,14,12.25,18,Evening,0,High,Slightly Delayed,Weekday,Positive,0.8500000000000001,12.969142,77.486472
1008994,174,4339,180.0,4.3,36,57,93,11,10.61,19,Evening,1,High,Slightly Delayed,Weekend,Positive,0.825,12.924016,77.660528
1008995,518,4728,120.0,5.0,20,47,67,1,10.62,16,Evening,0,Medium,On Time,Weekday,Positive,1.0,12.978732,77.650162
1008996,449,4322,130.0,3.9,21,109,130,50,13.91,20,Night,1,Jam,Heavily Delayed,Weekday,Neutral,0.725,12.891343,77.525152
1008997,797,4757,179.0,4.0,16,27,43,-3,6.49,13,Afternoon,1,Medium,On Time,Weekday,Positive,0.75,13.094428,77.693943
1008998,897,789,99.0,4.3,30,10,40,1,1.05,18,Evening,0,Low,On Time,Weekday,Positive,0.825,12.876981,77.488634
1008999,37,2807,49.0,3.4,42,90,132,47,9.96,11,Afternoon,0,Jam,Heavily Delayed,Weekend,Neutral,0.6,13.082986,77.727723
1009000,494,3804,206.0,4.8,39,58,97,2,13.15,8,Morning,0,Medium,On Time,Weekend,Positive,0.95,13.078395,77.51031
1009001,759,3351,295.0,4.1,40,78,118,16,14.67,15,Afternoon,0,High,Heavily Delayed,Weekday,Positive,0.7749999999999999,12.98134,77.474406
1009002,667,4882,932.2,4.3,23,32,55,4,6.09,14,Afternoon,1,Medium,On Time,Weekday,Positive,0.825,13.031228,77.551857
1009003,724,4382,219.0,3.8,40,56,96,3,12.51,10,Morning,0,Medium,On Time,Weekday,Neutral,0.7,12.959012,77.506352
1009004,622,4695,349.0,4.3,44,53,97,-2,12.89,16,Evening,0,Medium,On Time,Weekend,Positive,0.825,13.007509,77.608082
1009005,541,4384,95.0,4.7,39,12,51,-4,3.02,8,Morning,0,Low,On Time,Weekday,Positive,0.925,12.935144,77.656054
1009006,827,3754,475.0,4.3,14,56,70,13,9.84,14,Afternoon,1,High,Slightly Delayed,Weekday,Positive,0.825,12.92529,77.597276
1009007,115,789,209.0,5.0,10,15,25,-3,3.42,17,Evening,0,Low,On Time,Weekday,Positive,1.0,12.994557,77.648182
1009008,538,3718,159.0,4.2,33,41,74,8,7.25,17,Evening,0,High,Slightly Delayed,Weekday,Positive,0.8,12.974532,77.559476
1009009,791,4675,260.0,4.6,34,72,106,16,13.31,21,Night,1,High,Heavily Delayed,Weekday,Positive,0.8999999999999999,12.994884,77.458377
1009010,902,3646,109.0,4.5,40,95,135,44,12.05,13,Afternoon,1,Jam,Heavily Delayed,Weekday,Positive,0.875,12.921665,77.742219
1009011,15,4333,100.0,4.2,19,42,61,2,8.98,22,Night,0,Medium,On Time,Weekday,Positive,0.8,12.941739,77.695824
1009012,916,3804,66.66,4.6,26,52,78,-1,12.32,15,Afternoon,0,Medium,On Time,Weekday,Positive,0.8999999999999999,12.870974,77.472026
1009013,702,4926,125.0,4.6,43,15,58,-2,3.14,20,Night,1,Low,On Time,Weekend,Positive,0.8999999999999999,12.863069,77.584753
1009014,180,4030,125.0,4.7,37,24,61,5,3.73,19,Evening,1,High,On Time,Weekday,Positive,0.925,12.913364,77.640506
1009015,391,4494,440.0,4.3,32,19,51,-1,3.92,16,Evening,0,Low,On Time,Weekend,Positive,0.825,12.868562,77.507178
1009016,376,4080,84.0,4.4,28,65,93,14,11.86,16,Evening,0,High,Slightly Delayed,Weekday,Positive,0.8500000000000001,12.875944,77.623397
1009017,490,2278,269.0,3.6,37,57,94,0,13.47,11,Afternoon,0,Medium,On Time,Weekday,Neutral,0.65,13.053232,77.610095
1009018,977,4623,285.0,4.8,29,51,80,12,8.88,22,Night,0,High,Slightly Delayed,Weekday,Positive,0.95,12.859718,77.51248
1009019,128,789,59.0,4.0,22,111,133,50,14.41,21,Night,1,Jam,Heavily Delayed,Weekday,Positive,0.75,13.014736,77.492363
1009020,890,3445,150.0,4.6,21,61,82,13,11.19,10,Morning,0,High,Slightly Delayed,Weekday,Positive,0.8999999999999999,12.918139,77.677689
1009021,20,3804,120.0,5.0,24,48,72,9,8.89,11,Afternoon,0,High,Slightly Delayed,Weekend,Positive,1.0,13.067886,77.546776
1009022,36,3513,275.0,3.8,13,43,56,1,9.56,21,Night,1,Medium,On Time,Weekend,Neutral,0.7,12.971248,77.523212
1009023,622,3056,129.0,4.3,42,104,146,49,12.89,13,Afternoon,1,Jam,Heavily Delayed,Weekday,Positive,0.825,12.926394,77.671364
1009024,400,3351,308.0,5.0,37,10,47,-3,2.26,20,Night,1,Medium,On Time,Weekend,Positive,1.0,12.97941,77.670821
1009025,741,4860,320.0,4.6,30,17,47,-1,3.35,23,Night,0,Low,On Time,Weekday,Positive,0.8999999999999999,12.94549,77.53292
1009026,24,1659,49.0,4.8,15,19,34,-4,4.73,12,Afternoon,0,Low,On Time,Weekend,Positive,0.95,12.991075,77.711771
1009027,905,4757,379.0,4.3,12,76,88,19,13.53,15,Afternoon,0,High,Heavily Delayed,Weekday,Positive,0.825,12.878633,77.656475
1009028,197,4701,65.0,4.4,37,78,115,18,14.23,12,Afternoon,0,High,Heavily Delayed,Weekday,Positive,0.8500000000000001,13.099248,77.553729
1009029,894,3056,227.57,4.1,21,30,51,2,5.99,11,Afternoon,0,Medium,On Time,Weekday,Positive,0.7749999999999999,12.956389,77.578247
1009030,736,3804,189.0,4.3,40,75,115,16,13.93,19,Evening,1,High,Heavily Delayed,Weekend,Positive,0.825,12.937058,77.668013
1009031,479,3497,220.0,3.6,32,49,81,11,8.66,9,Morning,0,High,Slightly Delayed,Weekend,Neutral,0.65,13.027552,77.513475
1009032,578,3255,57.14,4.1,13,36,49,2,7.63,10,Morning,0,Medium,On Time,Weekend,Positive,0.7749999999999999,12.940975,77.590628
1009033,820,3255,139.05,4.3,31,74,105,20,12.66,9,Morning,0,High,Heavily Delayed,Weekday,Positive,0.825,13.058319,77.646068
1009034,718,3804,190.0,4.6,14,68,82,30,8.65,12,Afternoon,0,Jam,Heavily Delayed,Weekday,Positive,0.8999999999999999,12.963568,77.61185
1009035,66,3804,430.47,4.1,21,33,54,0,7.36,15,Afternoon,0,Medium,On Time,Weekday,Positive,0.7749999999999999,13.02989,77.632499
1009036,937,4860,475.0,3.9,23,10,33,1,1.22,11,Afternoon,0,Medium,On Time,Weekday,Neutral,0.725,12.876863,77.613864
1009037,60,1659,199.0,4.3,39,10,49,1,1.18,12,Afternoon,0,Low,On Time,Weekday,Positive,0.825,13.06153,77.509768
1009038,151,3056,269.0,4.1,32,33,65,-10,9.79,19,Evening,1,Low,Early,Weekday,Positive,0.7749999999999999,13.033929,77.573062
1009039,519,3612,52.5,3.8,43,13,56,1,2.03,9,Morning,0,High,On Time,Weekend,Neutral,0.7,12.902929,77.609596
1009040,598,3399,199.0,4.8,31,63,94,14,11.32,18,Evening,0,High,Slightly Delayed,Weekend,Positive,0.95,12.886322,77.684019
1009041,390,4317,140.0,4.3,12,54,66,12,9.71,14,Afternoon,1,High,Slightly Delayed,Weekday,Positive,0.825,12.929073,77.646171
1009042,153,3663,690.0,4.1,29,32,61,-1,7.41,18,Evening,0,Medium,On Time,Weekend,Positive,0.7749999999999999,13.094018,77.577977
1009043,984,4222,239.0,3.1,37,53,90,6,10.94,22,Night,0,Medium,Slightly Delayed,Weekday,Neutral,0.525,12.914208,77.74232
1009044,520,4403,359.0,4.0,27,82,109,19,14.9,10,Morning,0,High,Heavily Delayed,Weekday,Positive,0.75,12.964032,77.482339
1009045,798,3255,124.76,4.4,16,21,37,-1,4.45,15,Afternoon,0,Medium,On Time,Weekend,Positive,0.8500000000000001,12.857505,77.512041
1009046,32,4909,150.0,3.5,43,54,97,15,8.8,9,Morning,0,High,Slightly Delayed,Weekend,Neutral,0.625,12.949307,77.552394
1009047,199,3351,308.0,4.3,21,54,75,0,12.8,9,Morning,0,Medium,On Time,Weekday,Positive,0.825,12.99283,77.518572
1009048,241,4612,115.0,4.2,43,10,53,1,1.24,11,Afternoon,0,Low,On Time,Weekend,Positive,0.8,13.088281,77.637633
1009049,380,4709,280.0,4.8,30,19,49,-1,3.85,15,Afternoon,0,Medium,On Time,Weekday,Positive,0.95,12.979184,77.461865
1009050,870,4326,175.0,4.2,43,64,107,27,8.29,20,Night,1,Jam,Heavily Delayed,Weekend,Positive,0.8,13.054777,77.503231
1009051,184,70,219.0,4.8,24,46,70,7,8.73,9,Morning,0,High,Slightly Delayed,Weekday,Positive,0.95,12.986782,77.538004
1009052,15,3056,938.62,4.8,39,16,55,3,2.21,12,Afternoon,0,Medium,On Time,Weekend,Positive,0.95,12.860196,77.655004
1009053,119,4623,233.0,3.4,18,49,67,18,6.7,20,Night,1,High,Heavily Delayed,Weekend,Neutral,0.6,12.928752,77.712759
1009054,295,4802,63.0,4.9,27,35,62,-2,8.28,20,Night,1,Medium,On Time,Weekend,Positive,0.975,12.993887,77.689548
1009055,668,4380,269.0,4.0,26,32,58,1,6.92,21,Night,1,Medium,On Time,Weekday,Positive,0.75,13.087648,77.504624
1009056,291,3255,299.0,3.3,29,79,108,32,10.81,12,Afternoon,0,High,Heavily Delayed,Weekday,Neutral,0.575,13.064783,77.619622
1009057,488,789,269.0,4.1,11,90,101,39,11.8,16,Evening,0,Jam,Heavily Delayed,Weekend,Positive,0.7749999999999999,12.907089,77.459007
1009058,807,3804,171.0,4.6,11,42,53,8,7.44,16,Evening,0,High,Slightly Delayed,Weekday,Positive,0.8999999999999999,12.905027,77.543161
1009059,734,4675,230.0,4.6,41,31,72,-1,6.96,8,Morning,0,Medium,On Time,Weekday,Positive,0.8999999999999999,12.900293,77.691795
1009060,95,1271,402.54,4.9,34,60,94,13,10.88,20,Night,1,High,Slightly Delayed,Weekday,Positive,0.975,13.080625,77.587
1009061,372,3255,139.0,4.4,29,52,81,13,8.77,18,Evening,0,High,Slightly Delayed,Weekend,Positive,0.8500000000000001,13.063167,77.494982
1009062,501,4735,399.0,4.6,10,73,83,17,13.19,21,Night,1,High,Heavily Delayed,Weekday,Positive,0.8999999999999999,13.043721,77.581566
1009063,433,4214,129.0,4.4,33,36,69,1,7.74,16,Evening,0,Medium,On Time,Weekday,Positive,0.8500000000000001,12.948184,77.50941
1009064,970,4221,385.0,4.3,33,46,79,6,9.04,21,Night,1,High,Slightly Delayed,Weekend,Positive,0.825,12.976095,77.567957
1009065,802,4556,170.0,4.6,41,17,58,2,2.8,10,Morning,0,Medium,On Time,Weekday,Positive,0.8999999999999999,12.966083,77.59635
1009066,81,4622,60.0,4.1,23,69,92,15,12.7,16,Evening,0,High,Slightly Delayed,Weekday,Positive,0.7749999999999999,12.91335,77.554867
1009067,22,4863,155.0,4.3,19,36,55,5,6.91,8,Morning,0,Medium,On Time,Weekend,Positive,0.825,12.976257,77.731091
1009068,439,4651,300.0,4.6,39,89,128,41,11.07,23,Night,0,Jam,Heavily Delayed,Weekend,Positive,0.8999999999999999,12.857624,77.618759
1009069,11,75,369.0,4.0,17,40,57,8,7.01,22,Night,0,High,Slightly Delayed,Weekday,Positive,0.75,12.882953,77.702868
1009070,681,4044,110.0,3.8,42,11,53,3,1.01,12,Afternoon,0,Low,On Time,Weekend,Neutral,0.7,13.071647,77.678219
1009071,825,4258,40.0,4.1,27,54,81,24,6.61,15,Afternoon,0,Jam,Heavily Delayed,Weekend,Positive,0.7749999999999999,13.03792,77.64835
1009072,294,4570,234.0,3.0,39,22,61,6,3.07,13,Afternoon,1,Low,Slightly Delayed,Weekday,Neutral,0.5,12.955717,77.599067
1009073,826,4985,153.0,3.6,25,27,52,-3,6.58,8,Morning,0,Medium,On Time,Weekday,Neutral,0.65,12.979288,77.450652
1009074,662,4096,141.9,3.2,29,25,54,-1,5.5,19,Evening,1,Low,On Time,Weekday,Neutral,0.55,12.9425,77.63404
1009075,132,4492,410.0,4.6,44,23,67,4,3.84,18,Evening,0,High,On Time,Weekday,Positive,0.8999999999999999,13.035195,77.556787
1009076,621,3756,210.0,4.1,44,15,59,0,2.73,18,Evening,0,Medium,On Time,Weekday,Positive,0.7749999999999999,13.046047,77.485329
1009077,206,4862,429.0,4.8,18,59,77,11,11.2,21,Night,1,High,Slightly Delayed,Weekday,Positive,0.95,13.040821,77.583388
1009078,623,3255,399.05,4.6,18,60,78,10,11.57,19,Evening,1,High,Slightly Delayed,Weekday,Positive,0.8999999999999999,13.030653,77.670666
1009079,602,3804,178.0,4.0,40,23,63,0,4.71,22,Night,0,Medium,On Time,Weekday,Positive,0.75,12.901126,77.738503
1009080,131,1263,295.0,4.5,41,32,73,-3,7.93,21,Night,1,Medium,On Time,Weekday,Positive,0.875,12.934492,77.562231
1009081,861,3857,369.0,3.2,23,59,82,25,7.5,15,Afternoon,0,High,Heavily Delayed,Weekday,Neutral,0.55,12.967461,77.612817
1009082,577,4990,259.0,4.4,16,32,48,4,5.97,23,Night,0,Medium,On Time,Weekday,Positive,0.8500000000000001,12.932698,77.705373
1009083,134,4860,120.0,5.0,41,20,61,-4,4.89,23,Night,0,Low,On Time,Weekend,Positive,1.0,13.038735,77.5502
1009084,753,4437,390.48,4.5,36,23,59,4,3.6,20,Night,1,High,On Time,Weekend,Positive,0.875,12.932338,77.492677
